Data file,,DURATRON_HEF_T33_D7.TSV,,,,,,,,,,
,17:30:49,5,3590,375.6,0.83,13.3,7,21,0.116,10,49.8,0.8
,17:30:50,5,3590,376.6,0.82,13.3,7,21,0.118,10,49.8,0.79
,17:30:51,5,3590,377.6,0.81,13.3,7,21,0.117,10,49.9,0.78
,17:30:52,5,3590,378.6,0.83,13.3,7,21,0.12,10,49.8,0.8
,17:30:53,5,3590,379.6,0.87,13.3,7,21,0.117,10,49.8,0.84
,17:30:54,5,3590,380.6,0.89,13.3,7,21,0.119,10,49.8,0.86
,17:30:55,5,3590,381.6,0.84,13.3,7,21,0.116,10,49.8,0.8
,17:30:56,5,3590,382.6,0.75,13.3,7,21,0.108,10,49.8,0.71
,17:30:57,5,3590,383.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,17:30:58,5,3590,384.6,0.64,13.3,7,22,0.092,10,49.8,0.61
,17:30:59,5,3590,385.6,0.67,13.3,7,22,0.096,10,49.8,0.65
,17:31:00,5,3590,386.6,0.71,13.3,7,21,0.102,10,49.8,0.69
,17:31:01,5,3590,387.6,0.73,13.3,7,21,0.101,10,49.8,0.7
,17:31:02,5,3590,388.6,0.69,13.3,7,21,0.093,10,49.8,0.67
,17:31:03,5,3590,389.6,0.67,13.3,7,21,0.09,10,49.8,0.64
,17:31:04,5,3590,390.6,0.66,13.3,7,22,0.095,10,49.8,0.64
,17:31:05,5,3590,391.6,0.66,13.3,7,22,0.095,10,49.8,0.63
,17:31:06,5,3590,392.6,0.66,13.3,7,22,0.096,10,49.8,0.64
,17:31:07,5,3590,393.6,0.68,13.3,7,22,0.098,10,49.8,0.65
,17:31:08,5,3590,394.6,0.68,13.3,7,21,0.098,10,49.8,0.66
,17:31:09,5,3590,395.6,0.68,13.3,7,21,0.098,10,49.9,0.66
,17:31:10,5,3590,396.6,0.66,13.3,7,21,0.095,10,49.8,0.64
,17:31:11,5,3590,397.6,0.66,13.3,7,21,0.095,10,49.8,0.63
,17:31:12,5,3590,398.6,0.65,13.3,7,21,0.091,10,49.9,0.63
,17:31:13,5,3590,399.6,0.64,13.3,7,21,0.09,10,49.8,0.62
,17:31:14,5,3590,400.6,0.64,13.3,7,21,0.085,10,49.8,0.61
,17:31:15,5,3590,401.6,0.67,13.3,8,21,0.087,10,49.8,0.66
,17:31:16,5,3590,402.6,0.73,13.3,7,21,0.098,10,49.8,0.7
,17:31:17,5,3590,403.6,0.74,13.3,7,21,0.103,10,49.8,0.71
,17:31:19,5,3590,404.6,0.71,13.3,7,21,0.103,10,49.8,0.68
,17:31:20,5,3590,405.6,0.7,13.3,7,21,0.1,10,49.8,0.67
,17:31:21,5,3590,406.6,0.68,13.3,7,22,0.099,10,49.8,0.66
,17:31:22,5,3590,407.6,0.65,13.3,7,21,0.094,10,49.8,0.62
,17:31:23,5,3590,408.6,0.62,13.3,7,21,0.089,10,49.8,0.59
,17:31:25,5,3590,409.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:31:26,5,3590,410.6,0.62,13.3,7,21,0.086,10,49.8,0.6
,17:31:27,5,3590,411.6,0.63,13.3,7,21,0.087,10,49.9,0.6
,17:31:28,5,3590,412.6,0.63,13.3,7,21,0.087,10,49.8,0.61
,17:31:29,5,3590,413.6,0.64,13.3,7,22,0.089,10,49.8,0.62
,17:31:31,5,3590,414.6,0.69,13.3,7,22,0.099,10,49.8,0.66
,17:31:32,5,3590,415.6,0.73,13.3,7,22,0.105,10,49.8,0.71
,17:31:33,5,3590,416.6,0.81,13.3,7,22,0.117,10,49.8,0.78
,17:31:34,5,3590,417.6,0.82,13.3,7,22,0.118,10,49.8,0.79
,17:31:35,5,3590,418.6,0.77,13.3,7,21,0.107,10,49.8,0.74
,17:31:37,5,3590,419.6,0.7,13.3,7,21,0.095,10,49.8,0.68
,17:31:38,5,3590,420.6,0.71,13.3,7,21,0.099,10,49.9,0.69
,17:31:39,5,3590,421.6,0.73,13.3,7,21,0.105,10,49.8,0.71
,17:31:40,5,3590,422.6,0.72,13.3,7,22,0.101,10,49.8,0.69
,17:31:41,5,3590,423.6,0.68,13.3,7,22,0.098,10,49.8,0.65
,17:31:43,5,3590,424.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,17:31:44,5,3590,425.6,0.67,13.3,7,22,0.096,10,49.8,0.64
,17:31:45,5,3590,426.6,0.7,13.3,7,21,0.098,10,49.8,0.68
,17:31:46,5,3590,427.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,17:31:47,5,3590,428.6,0.87,13.3,7,21,0.116,10,49.8,0.84
,17:31:49,5,3590,429.6,0.85,13.3,7,21,0.118,10,49.9,0.81
,17:31:50,5,3590,430.6,0.76,13.3,7,21,0.114,10,49.9,0.73
,17:31:51,5,3590,431.6,0.74,13.3,7,22,0.106,10,49.8,0.71
,17:31:52,5,3590,432.6,0.75,13.3,7,22,0.104,10,49.8,0.72
,17:31:53,5,3590,433.6,0.74,13.3,7,22,0.103,10,49.8,0.71
,17:31:55,5,3590,434.6,0.7,13.3,7,22,0.098,10,49.8,0.68
,17:31:56,5,3590,435.6,0.71,13.3,7,21,0.103,10,49.8,0.69
,17:31:57,5,3590,436.6,0.72,13.3,7,21,0.104,10,49.8,0.7
,17:31:58,5,3590,437.6,0.73,13.3,7,21,0.101,10,49.9,0.7
,17:31:59,5,3590,438.6,0.72,13.3,7,21,0.1,10,49.8,0.69
,17:32:01,5,3590,439.6,0.72,13.3,7,21,0.1,10,49.9,0.69
,17:32:02,5,3590,440.6,0.76,13.3,7,21,0.106,10,49.9,0.74
,17:32:03,5,3590,441.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,17:32:04,5,3590,442.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,17:32:05,5,3590,443.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,17:32:07,5,3590,444.6,0.79,13.3,7,21,0.115,10,49.8,0.76
,17:32:08,5,3590,445.6,0.77,13.3,7,21,0.111,10,49.9,0.74
,17:32:09,5,3590,446.6,0.75,13.3,7,21,0.101,10,49.8,0.72
,17:32:10,5,3590,447.6,0.72,13.3,7,21,0.097,10,49.8,0.69
,17:32:11,5,3590,448.6,0.66,13.3,7,21,0.092,10,49.8,0.64
,17:32:13,5,3590,449.6,0.64,13.3,7,21,0.092,10,49.8,0.62
,17:32:14,5,3590,450.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,17:32:15,5,3590,451.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,17:32:16,5,3590,452.6,0.64,13.3,7,22,0.093,10,49.8,0.62
,17:32:17,5,3590,453.6,0.65,13.3,7,22,0.087,10,49.8,0.63
,17:32:19,5,3590,454.6,0.66,13.3,7,22,0.088,10,49.8,0.63
,17:32:20,5,3590,455.6,0.66,13.3,7,22,0.095,10,49.9,0.64
,17:32:21,5,3590,456.6,0.68,13.3,7,22,0.098,10,49.8,0.66
,17:32:22,5,3590,457.6,0.73,13.3,7,21,0.105,10,49.8,0.71
,17:32:23,5,3590,458.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,17:32:25,5,3590,459.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,17:32:26,5,3590,460.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,17:32:27,5,3590,461.6,0.76,13.3,7,21,0.109,10,49.8,0.73
,17:32:28,5,3590,462.6,0.76,13.3,7,21,0.109,10,49.8,0.73
,17:32:29,5,3590,463.6,0.8,13.3,7,21,0.115,10,49.9,0.77
,17:32:31,5,3590,464.6,0.83,13.3,7,21,0.119,10,49.8,0.8
,17:32:32,5,3590,465.6,0.84,13.3,7,21,0.117,10,49.9,0.81
,17:32:33,5,3590,466.6,0.85,13.3,7,21,0.118,10,49.8,0.82
,17:32:34,5,3590,467.6,0.84,13.3,7,21,0.121,10,49.8,0.81
,17:32:35,5,3590,468.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,17:32:36,5,3590,469.6,0.76,13.3,7,21,0.109,10,49.9,0.72
,17:32:37,5,3590,470.6,0.7,13.3,7,21,0.098,10,49.8,0.67
,17:32:38,5,3590,471.6,0.68,13.3,7,21,0.094,10,49.8,0.65
,17:32:39,5,3590,472.6,0.66,13.3,7,21,0.092,10,49.8,0.64
,17:32:40,5,3590,473.6,0.66,13.3,7,21,0.091,10,49.8,0.63
,17:32:41,5,3590,474.6,0.65,13.3,7,21,0.091,10,49.9,0.63
,17:32:42,5,3590,475.6,0.64,13.3,7,22,0.093,10,49.8,0.62
,17:32:43,5,3590,476.6,0.64,13.3,7,22,0.092,10,49.8,0.61
,17:32:44,5,3590,477.6,0.63,13.3,7,22,0.091,10,49.8,0.61
,17:32:45,5,3590,478.6,0.63,13.3,7,22,0.095,10,49.8,0.61
,17:32:46,5,3590,479.6,0.64,13.3,7,21,0.092,10,49.8,0.62
,17:32:47,5,3590,480.6,0.63,13.3,7,21,0.091,10,49.8,0.61
,17:32:48,5,3590,481.6,0.62,13.3,7,21,0.084,10,49.8,0.6
,17:32:49,5,3590,482.6,0.61,13.3,7,21,0.082,10,49.9,0.58
,17:32:50,5,3590,483.6,0.61,13.3,7,21,0.084,10,49.9,0.58
,17:32:51,5,3590,484.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:32:52,5,3590,485.6,0.6,13.3,7,21,0.086,10,49.8,0.58
,17:32:53,5,3590,486.6,0.59,13.3,7,21,0.085,10,49.8,0.57
,17:32:54,5,3590,487.6,0.59,13.3,7,21,0.085,10,49.8,0.57
,17:32:55,5,3590,488.6,0.6,13.3,7,21,0.086,10,49.9,0.58
,17:32:56,5,3590,489.6,0.61,13.3,7,21,0.084,10,49.8,0.59
,17:32:57,5,3590,490.6,0.62,13.3,7,21,0.086,10,49.9,0.6
,17:32:58,5,3590,491.6,0.62,13.3,7,21,0.087,10,49.8,0.6
,17:32:59,5,3590,492.6,0.62,13.3,7,21,0.084,10,49.8,0.6
,17:33:00,5,3590,493.6,0.62,13.3,7,21,0.083,10,49.8,0.6
,17:33:01,5,3590,494.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:33:02,5,3590,495.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:33:03,5,3590,496.6,0.6,13.3,7,21,0.087,10,49.8,0.58
,17:33:04,5,3590,497.6,0.61,13.3,7,21,0.087,10,49.9,0.58
,17:33:05,5,3590,498.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:33:06,5,3590,499.6,0.62,13.3,7,21,0.089,10,49.8,0.6
,17:33:07,5,3590,500.6,0.62,13.3,7,21,0.086,10,49.8,0.6
,17:33:08,5,3590,501.6,0.62,13.3,7,21,0.083,10,49.8,0.6
,17:33:09,5,3590,502.6,0.62,13.3,7,21,0.086,10,49.8,0.6
,17:33:10,5,3590,503.6,0.61,13.3,7,21,0.089,10,49.8,0.59
,17:33:11,5,3590,504.6,0.61,13.3,7,21,0.087,10,49.8,0.58
,17:33:12,5,3590,505.6,0.6,13.3,7,21,0.087,10,49.9,0.58
,17:33:13,5,3590,506.6,0.6,13.3,7,21,0.083,10,49.8,0.58
,17:33:14,5,3590,507.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:33:15,5,3590,508.6,0.61,13.3,7,21,0.087,10,49.9,0.58
,17:33:16,5,3590,509.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:33:17,5,3590,510.6,0.6,13.3,7,21,0.08,10,49.8,0.58
,17:33:18,5,3590,511.6,0.59,13.3,7,22,0.082,10,49.8,0.56
,17:33:19,5,3590,512.6,0.58,13.3,7,21,0.083,10,49.8,0.56
,17:33:20,5,3590,513.6,0.57,13.3,7,21,0.082,10,49.8,0.54
,17:33:21,5,3590,514.6,0.56,13.3,7,22,0.08,10,49.9,0.54
,17:33:22,5,3590,515.6,0.55,13.3,7,21,0.079,10,49.8,0.53
,17:33:23,5,3590,516.6,0.55,13.3,7,21,0.079,10,49.8,0.53
,17:33:24,5,3590,517.6,0.55,13.3,7,21,0.079,10,49.8,0.53
,17:33:25,5,3590,518.6,0.56,13.3,7,21,0.077,10,49.8,0.54
,17:33:26,5,3590,519.6,0.56,13.3,7,21,0.075,10,49.8,0.54
,17:33:27,5,3590,520.6,0.56,13.3,7,22,0.075,10,49.8,0.54
,17:33:28,5,3590,521.6,0.56,13.3,7,22,0.078,10,49.8,0.55
,17:33:29,5,3590,522.6,0.56,13.3,7,22,0.081,10,49.9,0.54
,17:33:30,5,3590,523.6,0.56,13.3,7,22,0.081,10,49.8,0.54
,17:33:31,5,3590,524.6,0.56,13.3,7,21,0.078,10,49.8,0.54
,17:33:32,5,3590,525.6,0.56,13.3,7,21,0.075,10,49.8,0.54
,17:33:33,5,3590,526.6,0.56,13.3,7,21,0.078,10,49.8,0.54
,17:33:34,5,3590,527.6,0.56,13.3,7,21,0.081,10,49.8,0.54
,17:33:35,5,3590,528.6,0.56,13.3,7,21,0.081,10,49.8,0.54
,17:33:36,5,3590,529.6,0.56,13.3,7,22,0.08,10,49.9,0.54
,17:33:37,5,3590,530.6,0.57,13.3,7,22,0.082,10,49.8,0.55
,17:33:38,5,3590,531.6,0.57,13.3,7,21,0.083,10,49.8,0.55
,17:33:39,5,3590,532.6,0.58,13.3,7,21,0.08,10,49.8,0.56
,17:33:40,5,3590,533.6,0.57,13.3,7,21,0.076,10,49.8,0.55
,17:33:41,5,3590,534.6,0.56,13.3,7,21,0.078,10,49.8,0.54
,17:33:42,5,3590,535.6,0.56,13.3,7,21,0.081,10,49.8,0.54
,17:33:43,5,3590,536.6,0.56,13.3,7,21,0.081,10,49.8,0.54
,17:33:44,5,3590,537.6,0.57,13.3,7,21,0.085,10,49.8,0.55
,17:33:45,5,3590,538.6,0.57,13.3,7,21,0.082,10,49.8,0.55
,17:33:46,5,3590,539.6,0.57,13.3,7,21,0.082,10,49.8,0.55
,17:33:47,5,3590,540.6,0.57,13.3,7,21,0.079,10,49.8,0.55
,17:33:48,5,3590,541.6,0.57,13.3,7,21,0.076,10,49.8,0.55
,17:33:49,5,3590,542.6,0.57,13.3,7,21,0.077,10,49.8,0.55
,17:33:50,5,3590,543.6,0.57,13.3,7,21,0.08,10,49.9,0.55
,17:33:51,5,3590,544.6,0.58,13.3,7,21,0.083,10,49.8,0.56
,17:33:52,5,3590,545.6,0.58,13.3,7,21,0.08,10,49.8,0.56
,17:33:53,5,3590,546.6,0.58,13.3,7,21,0.081,10,49.8,0.56
,17:33:54,5,3590,547.6,0.58,13.3,7,21,0.08,10,49.9,0.56
,17:33:55,5,3590,548.6,0.57,13.3,7,21,0.079,10,49.8,0.55
,17:33:56,5,3590,549.6,0.57,13.3,7,21,0.079,10,49.8,0.55
,17:33:57,5,3590,550.6,0.59,13.3,7,21,0.082,10,49.8,0.57
,17:33:58,5,3590,551.6,0.61,13.3,7,21,0.087,10,49.8,0.59
,17:33:59,5,3590,552.6,0.62,13.3,7,21,0.089,10,49.8,0.59
,17:34:00,5,3590,553.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:34:01,5,3590,554.6,0.61,13.3,7,21,0.087,10,49.8,0.59
,17:34:02,5,3590,555.6,0.62,13.3,7,21,0.089,10,49.8,0.6
,17:34:03,5,3590,556.6,0.63,13.3,7,21,0.087,10,49.8,0.61
,17:34:04,5,3590,557.6,0.63,13.3,7,21,0.085,10,49.8,0.61
,17:34:05,5,3590,558.6,0.62,13.3,7,21,0.083,10,49.8,0.6
,17:34:06,5,3590,559.6,0.61,13.3,7,21,0.089,10,49.9,0.59
,17:34:07,5,3590,560.6,0.61,13.3,7,21,0.087,10,49.8,0.58
,17:34:08,5,3590,561.6,0.6,13.3,7,21,0.09,10,49.8,0.58
,17:34:09,5,3590,562.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:34:10,5,3590,563.6,0.62,13.3,7,21,0.09,10,49.9,0.6
,17:34:11,5,3590,564.6,0.64,13.3,7,21,0.092,10,49.8,0.61
,17:34:12,5,3590,565.6,0.63,13.3,7,21,0.087,10,49.9,0.61
,17:34:13,5,3590,566.6,0.63,13.3,7,21,0.084,10,49.9,0.61
,17:34:14,5,3590,567.6,0.64,13.3,7,21,0.088,10,49.9,0.62
,17:34:15,5,3590,568.6,0.66,13.3,7,21,0.096,10,49.8,0.64
,17:34:16,5,3590,569.6,0.69,13.3,7,21,0.103,10,49.8,0.66
,17:34:17,5,3590,570.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,17:34:18,5,3590,571.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,17:34:19,5,3590,572.6,0.65,13.3,7,21,0.087,10,49.8,0.62
,17:34:20,5,3590,573.6,0.63,13.3,7,21,0.085,10,49.8,0.61
,17:34:21,5,3590,574.6,0.63,13.3,7,21,0.09,10,49.8,0.6
,17:34:22,5,3590,575.6,0.62,13.3,7,22,0.089,10,49.8,0.59
,17:34:23,5,3590,576.6,0.61,13.3,7,22,0.088,10,49.8,0.59
,17:34:24,5,3590,577.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:34:25,5,3590,578.6,0.6,13.3,7,21,0.083,10,49.8,0.58
,17:34:26,5,3590,579.6,0.6,13.3,7,22,0.084,10,49.8,0.58
,17:34:27,5,3590,580.6,0.61,13.3,7,21,0.087,10,49.8,0.58
,17:34:28,5,3590,581.6,0.61,13.3,7,21,0.088,10,49.9,0.59
,17:34:29,5,3590,582.6,0.61,13.3,7,21,0.087,10,49.8,0.59
,17:34:30,5,3590,583.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:34:31,5,3590,584.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:34:32,5,3590,585.6,0.62,13.3,7,21,0.09,10,49.8,0.6
,17:34:33,5,3590,586.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,17:34:34,5,3590,587.6,0.67,13.3,7,21,0.093,10,49.8,0.65
,17:34:35,5,3590,588.6,0.69,13.3,7,21,0.092,10,49.8,0.66
,17:34:36,5,3590,589.6,0.68,13.3,7,21,0.095,10,49.9,0.66
,17:34:37,5,3590,590.6,0.67,13.3,7,21,0.097,10,49.8,0.65
,17:34:38,5,3590,591.6,0.67,13.3,7,21,0.096,10,49.9,0.64
,17:34:39,5,3590,592.6,0.65,13.3,7,21,0.094,10,49.9,0.63
,17:34:40,5,3590,593.6,0.65,13.3,7,21,0.094,10,49.9,0.63
,17:34:41,5,3590,594.6,0.65,13.3,7,21,0.09,10,49.8,0.63
,17:34:42,5,3590,595.6,0.65,13.3,7,21,0.09,10,49.8,0.63
,17:34:43,5,3590,596.6,0.64,13.3,7,21,0.093,10,49.8,0.62
,17:34:44,5,3590,597.6,0.63,13.3,7,21,0.091,10,49.8,0.61
,17:34:45,5,3590,598.6,0.62,13.3,7,21,0.09,10,49.9,0.6
,17:34:46,5,3590,599.6,0.62,13.3,7,21,0.089,10,49.8,0.6
,17:34:47,5,3590,600.6,0.62,13.3,7,21,0.086,10,49.8,0.59
,17:34:48,5,3590,601.6,0.61,13.3,7,21,0.082,10,49.8,0.59
,17:34:49,5,3590,602.6,0.62,13.3,7,21,0.083,10,49.8,0.59
,17:34:50,5,3590,603.6,0.62,13.3,7,21,0.086,10,49.8,0.59
,17:34:51,5,3590,604.6,0.62,13.3,7,22,0.089,10,49.8,0.6
,17:34:52,5,3590,605.6,0.62,13.3,7,22,0.089,10,49.9,0.6
,17:34:53,5,3590,606.6,0.61,13.3,7,22,0.088,10,49.8,0.59
,17:34:54,5,3590,607.6,0.6,13.3,7,22,0.084,10,49.8,0.58
,17:34:55,5,3590,608.6,0.59,13.3,7,21,0.079,10,49.8,0.57
,17:34:56,5,3590,609.6,0.6,13.3,7,21,0.081,10,49.9,0.58
,17:34:57,5,3590,610.6,0.64,13.3,7,21,0.092,10,49.8,0.62
,17:34:58,5,3590,611.6,0.68,13.3,7,21,0.101,10,49.8,0.65
,17:34:59,5,3590,612.6,0.69,13.3,7,21,0.104,10,49.8,0.67
,17:35:00,5,3590,613.6,0.68,13.3,7,21,0.099,10,49.8,0.66
,17:35:01,5,3590,614.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,17:35:02,5,3590,615.6,0.67,13.3,7,21,0.089,10,49.8,0.64
,17:35:03,5,3590,616.6,0.65,13.3,7,21,0.087,10,49.8,0.62
,17:35:04,5,3590,617.6,0.63,13.3,7,21,0.09,10,49.8,0.6
,17:35:05,5,3590,618.6,0.61,13.3,7,21,0.088,10,49.9,0.59
,17:35:06,5,3590,619.6,0.62,13.3,7,21,0.089,10,49.8,0.6
,17:35:07,5,3590,620.6,0.64,13.3,7,21,0.093,10,49.8,0.62
,17:35:08,5,3590,621.6,0.65,13.3,7,21,0.094,10,49.9,0.62
,17:35:09,5,3590,622.6,0.63,13.3,7,21,0.088,10,49.8,0.61
,17:35:10,5,3590,623.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:35:11,5,3590,624.6,0.61,13.3,7,21,0.087,10,49.8,0.58
,17:35:12,5,3590,625.6,0.61,13.3,7,21,0.087,10,49.8,0.58
,17:35:13,5,3590,626.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:35:14,5,3590,627.6,0.6,13.3,7,21,0.083,10,49.9,0.58
,17:35:15,5,3590,628.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:35:16,5,3590,629.6,0.61,13.3,7,21,0.088,10,49.9,0.59
,17:35:17,5,3590,630.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:35:18,5,3590,631.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:35:19,5,3590,632.6,0.61,13.3,7,21,0.082,10,49.8,0.59
,17:35:20,5,3590,633.6,0.61,13.3,7,21,0.085,10,49.8,0.59
,17:35:21,5,3590,634.6,0.62,13.3,7,21,0.086,10,49.8,0.59
,17:35:22,5,3590,635.6,0.61,13.3,7,21,0.085,10,49.9,0.59
,17:35:23,5,3590,636.6,0.6,13.3,7,22,0.084,10,49.8,0.58
,17:35:24,5,3590,637.6,0.6,13.3,7,22,0.083,10,49.8,0.57
,17:35:25,5,3590,638.6,0.6,13.3,7,22,0.083,10,49.9,0.57
,17:35:26,5,3590,639.6,0.62,13.3,7,21,0.083,10,49.8,0.6
,17:35:27,5,3590,640.6,0.66,13.3,7,21,0.092,10,49.8,0.64
,17:35:28,5,3590,641.6,0.69,13.3,7,21,0.099,10,49.9,0.66
,17:35:29,5,3590,642.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,17:35:30,5,3590,643.6,0.68,13.3,7,21,0.098,10,49.8,0.66
,17:35:31,5,3590,644.6,0.71,13.3,7,21,0.103,10,49.8,0.69
,17:35:32,5,3590,645.6,0.71,13.3,7,21,0.102,10,49.8,0.68
,17:35:33,5,3590,646.6,0.67,13.3,7,21,0.096,10,49.9,0.64
,17:35:34,5,3590,647.6,0.62,13.3,7,21,0.09,10,49.8,0.6
,17:35:35,5,3590,648.6,0.62,13.3,7,21,0.089,10,49.9,0.6
,17:35:36,5,3590,649.6,0.63,13.3,7,21,0.09,10,49.8,0.61
,17:35:37,5,3590,650.6,0.64,13.3,7,21,0.09,10,49.8,0.62
,17:35:38,5,3590,651.6,0.66,13.3,7,21,0.088,10,49.8,0.63
,17:35:39,5,3590,652.6,0.66,13.3,8,21,0.085,10,49.8,0.63
,17:35:40,5,3590,653.6,0.64,13.3,7,21,0.086,10,49.8,0.62
,17:35:41,5,3590,654.6,0.62,13.3,7,21,0.086,10,49.9,0.6
,17:35:42,5,3590,655.6,0.61,13.3,7,22,0.089,10,49.9,0.59
,17:35:43,5,3590,656.6,0.62,13.3,7,22,0.089,10,49.8,0.59
,17:35:44,5,3590,657.6,0.62,13.3,7,22,0.086,10,49.8,0.6
,17:35:45,5,3590,658.6,0.62,13.3,7,22,0.089,10,49.9,0.6
,17:35:46,5,3590,659.6,0.61,13.3,7,21,0.089,10,49.8,0.59
,17:35:47,5,3590,660.6,0.62,13.3,7,21,0.089,10,49.8,0.59
,17:35:48,5,3590,661.6,0.62,13.3,7,21,0.086,10,49.8,0.59
,17:35:49,5,3590,662.6,0.6,13.3,7,21,0.081,10,49.8,0.58
,17:35:50,5,3590,663.6,0.6,13.3,7,21,0.083,10,49.8,0.58
,17:35:51,5,3590,664.6,0.59,13.3,7,21,0.085,10,49.8,0.57
,17:35:52,5,3590,665.6,0.6,13.3,7,21,0.087,10,49.9,0.58
,17:35:53,5,3590,666.6,0.6,13.3,7,21,0.086,10,49.8,0.57
,17:35:54,5,3590,667.6,0.6,13.3,7,21,0.083,10,49.9,0.57
,17:35:55,5,3590,668.6,0.6,13.3,7,21,0.083,10,49.8,0.58
,17:35:56,5,3590,669.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:35:57,5,3590,670.6,0.61,13.3,7,21,0.088,10,49.8,0.59
,17:35:58,5,3590,671.6,0.6,13.3,7,21,0.087,10,49.8,0.58
,17:35:59,5,3590,672.6,0.6,13.3,7,21,0.086,10,49.9,0.57
,17:36:00,5,3590,673.6,0.59,13.3,7,21,0.082,10,49.8,0.57
,17:36:01,5,3590,674.6,0.6,13.3,7,21,0.086,10,49.8,0.57
,17:36:02,5,3590,675.6,0.6,13.3,7,21,0.083,10,49.8,0.58
,17:36:03,5,3590,676.6,0.6,13.3,7,21,0.081,10,49.9,0.59
,17:36:04,5,3590,677.6,0.66,13.3,7,21,0.092,10,49.9,0.64
,17:36:05,5,3590,678.6,0.74,13.3,7,21,0.103,10,49.9,0.72
,17:36:06,5,3590,679.6,0.82,13.3,7,21,0.114,10,49.9,0.79
,17:36:07,5,3590,680.6,0.81,13.3,7,21,0.112,10,49.9,0.77
,17:36:08,5,3590,681.6,0.76,13.3,7,21,0.106,10,49.9,0.73
,17:36:09,5,3590,682.6,0.71,13.3,7,21,0.102,10,49.8,0.68
,17:36:10,5,3590,683.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,17:36:11,5,3590,684.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,17:36:12,5,3590,685.6,0.65,13.3,7,21,0.087,10,49.8,0.62
,17:36:13,5,3590,686.6,0.65,13.3,7,21,0.09,10,49.9,0.62
,17:36:14,5,3590,687.6,0.64,13.3,7,21,0.093,10,49.9,0.62
,17:36:15,5,3590,688.6,0.65,13.3,7,21,0.097,10,49.8,0.63
,17:36:16,5,3590,689.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,17:36:17,5,3590,690.6,0.66,13.3,7,21,0.099,10,49.8,0.64
,17:36:18,5,3590,691.6,0.67,13.3,7,21,0.096,10,49.8,0.64
,17:36:19,5,3590,692.6,0.67,13.3,7,21,0.093,10,49.9,0.64
,17:36:20,5,3590,693.6,0.65,13.3,7,21,0.091,10,49.8,0.63
,17:36:21,5,3590,694.6,0.64,13.3,7,21,0.09,10,49.8,0.62
,17:36:22,5,3590,695.6,0.64,13.3,7,21,0.092,10,49.8,0.61
,17:36:23,5,3590,696.6,0.63,13.3,7,21,0.091,10,49.9,0.61
,17:36:24,5,3590,697.6,0.63,13.3,7,21,0.09,10,49.8,0.6
,17:36:25,5,3590,698.6,0.62,13.3,7,21,0.086,10,49.8,0.6
,17:36:26,5,3590,699.6,0.62,13.3,7,21,0.086,10,49.8,0.59
,17:36:27,5,3590,700.6,0.6,13.3,7,21,0.084,10,49.8,0.58
,17:36:28,5,3590,701.6,0.59,13.3,7,21,0.085,10,49.8,0.57
,17:36:29,5,3590,702.6,0.58,13.3,7,21,0.083,10,49.8,0.56
,17:36:30,5,3590,703.6,0.57,13.3,7,21,0.082,10,49.8,0.55
,17:36:31,5,3590,704.6,0.58,13.3,7,21,0.08,10,49.8,0.56
,17:36:32,5,3590,705.6,0.59,13.3,7,21,0.082,10,49.8,0.57
,17:36:33,5,3590,706.6,0.62,13.3,7,21,0.09,10,49.8,0.6
